"chr"	"start"	"end"	"RBPs"	"strand"	"IGF2BP3wt_rep1"	"IGF2BP3wt_rep2"	"IGF2BP3I474M_rep1"	"IGF2BP3I474M_rep2"	"IGF2BP3R525C_rep1"	"IGF2BP3R525C_rep2"	"gene_ID"	"gene_name"	"gene_type"	"feature"
"chr16"	71923306	71923314	"IGF2BP3wt_final"	"+"	9.945	15.7725	4.18	3.88	10.38	0	"ENSG00000182149.21"	"IST1"	"protein_coding"	"CDS"
"chr16"	71927800	71927808	"IGF2BP3wt_final"	"+"	7.66	6.102	10.972	0	5.276	7.11	"ENSG00000182149.21"	"IST1"	"protein_coding"	"CDS"
"chr16"	71927918	71927928	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	20.4	8.32875	3.79	6.854285714	18.6	10.92	"ENSG00000182149.21"	"IST1"	"protein_coding"	"3UTR"
"chr16"	71928729	71928737	"IGF2BP3wt_final"	"+"	6.93	3.852	0.552	4.617142857	0.51	10.68428571	"ENSG00000182149.21"	"IST1"	"protein_coding"	"3UTR"
"chr16"	72060652	72060660	"IGF2BP3wt_final"	"+"	11.43	2.595	0.6	0.685	0.48	3.438	"ENSG00000257017.9"	"HP"	"protein_coding"	"CDS"
"chr16"	72103980	72103988	"IGF2BP3R525C_final"	"+"	0.34	7.68	0	2.4	5.36	10.985	"ENSG00000140829.12"	"DHX38"	"protein_coding"	"CDS"
"chr16"	74301612	74301622	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	30.41333333	41.4525	8.29	22.588	6.315	12.26428571	"ENSG00000103035.11"	"PSMD7"	"protein_coding"	"CDS"
"chr16"	74301624	74301632	"IGF2BP3I474M_final"	"+"	26.89571429	41.45714286	12.62666667	24.63333333	3.933333333	9.705	"ENSG00000103035.11"	"PSMD7"	"protein_coding"	"CDS"
"chr16"	74302218	74302226	"IGF2BP3R525C_final"	"+"	0	7.86875	1.592	0.45	4.525	8.475714286	"ENSG00000103035.11"	"PSMD7"	"protein_coding"	"CDS"
"chr16"	74302238	74302246	"IGF2BP3I474M_final"	"+"	0	1.788	10.68285714	4.89	4.575	1.998	"ENSG00000103035.11"	"PSMD7"	"protein_coding"	"CDS"
"chr16"	74453280	74453288	"IGF2BP3wt_final"	"-"	8.48	9.69	2.8	1.34	6.48	17.492	"ENSG00000090863.12"	"GLG1"	"protein_coding"	"CDS"
"chr16"	74463399	74463407	"IGF2BP3R525C_final"	"-"	2.533333333	15.07625	6.6	1.2	19.78857143	20.432	"ENSG00000090863.12"	"GLG1"	"protein_coding"	"CDS"
"chr16"	74493042	74493050	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"-"	27.862	26.805	8.232	19.004	31.38	6.86	"ENSG00000090863.12"	"GLG1"	"protein_coding"	"CDS"
"chr16"	74636532	74636540	"IGF2BP3wt_final"	"-"	7.4475	7.54	0	3.88	2.96	7.82	"ENSG00000168411.14"	"RFWD3"	"protein_coding"	"CDS"
"chr16"	74661060	74661068	"IGF2BP3wt_final"	"-"	4.997142857	7.842	0	4.83	0	0	"ENSG00000168411.14"	"RFWD3"	"protein_coding"	"CDS"
"chr16"	75640305	75640313	"IGF2BP3I474M_final"	"-"	1.575	8.124	8.826666667	8.43	0.64	6.995	"ENSG00000065427.15"	"KARS1"	"protein_coding"	"CDS"
"chr16"	75640336	75640344	"IGF2BP3R525C_final"	"-"	2.5575	6.57	3.44	2.865	3.68	8.778	"ENSG00000065427.15"	"KARS1"	"protein_coding"	"CDS"
"chr16"	81020128	81020136	"IGF2BP3I474M_final"	"+"	1.324	6.65	8.76	10.368	0	0.32	"ENSG00000166451.14"	"CENPN"	"protein_coding"	"CDS"
"chr16"	81710028	81710038	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	13.65777778	9.28	15.2	26.07428571	6.853333333	17.17571429	"ENSG00000153815.17"	"CMIP"	"protein_coding"	"3UTR"
"chr16"	83811432	83811440	"IGF2BP3wt_final"	"+"	12.322	5.343333333	0.4466666667	6.24	4.025	0	"ENSG00000230989.7"	"HSBP1"	"protein_coding"	"3UTR"
"chr16"	83811578	83811586	"IGF2BP3wt_final"	"+"	14.028	11.475	9.953333333	0	2.064	0	"ENSG00000230989.7"	"HSBP1"	"protein_coding"	"3UTR"
"chr16"	84053904	84053912	"IGF2BP3R525C_final"	"-"	7.31	0.34	7.426666667	2.846666667	4.92	9.3225	"ENSG00000140943.17"	"MBTPS1"	"protein_coding"	"3UTR"
"chr16"	84758767	84758775	"IGF2BP3I474M_final"	"+"	9.868333333	4.118	12.535	6.625	0.4133333333	6.331666667	"ENSG00000103194.16"	"USP10"	"protein_coding"	"CDS"
"chr16"	84779308	84779318	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	13.572	33.13714286	15.715	2.77	11.895	11.15	"ENSG00000103194.16"	"USP10"	"protein_coding"	"3UTR"
"chr16"	85804950	85804962	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	10.269	17.53	0.5828571429	4.995	8.966666667	12.2675	"ENSG00000131143.10"	"COX4I1"	"protein_coding"	"CDS"
"chr16"	87329482	87329490	"IGF2BP3wt_final"	"-"	18.76	16.77428571	3.244	1.74	3	6.74	"ENSG00000103264.18"	"FBXO31"	"protein_coding"	"3UTR"
"chr16"	87410070	87410078	"IGF2BP3wt_final"	"-"	9.39	7.725	7.68	0	0	2.5	"ENSG00000140948.13"	"ZCCHC14"	"protein_coding"	"3UTR"
"chr16"	87831250	87831258	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"-"	3.054	11.0325	8.928	11.60333333	7.275	8.224	"ENSG00000103257.9"	"SLC7A5"	"protein_coding"	"3UTR"
"chr16"	87832496	87832511	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	33.19416667	15.93090909	4.871111111	26.60461538	10.78909091	11.767	"ENSG00000103257.9"	"SLC7A5"	"protein_coding"	"3UTR"
"chr16"	87832636	87832646	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	15.15222222	26.89444444	11.68571429	5.87	6.17	16.16375	"ENSG00000103257.9"	"SLC7A5"	"protein_coding"	"3UTR"
"chr16"	88646779	88646787	"IGF2BP3wt_final"	"-"	14.288	7.686666667	0	0	6.34	0.98	"ENSG00000051523.11"	"CYBA"	"protein_coding"	"CDS"
"chr16"	89287438	89287446	"IGF2BP3wt_final"	"-"	6.21	5.655	0.9333333333	6.08	4.22	3.95	"ENSG00000167522.16"	"ANKRD11"	"protein_coding"	"3UTR"
"chr16"	89561468	89561476	"IGF2BP3I474M_final,IGF2BP3wt_final"	"+"	1432.465059	1201.307526	869.875	548.2550062	528.8499913	363.1799925	"ENSG00000200084.1"	"SNORD68"	"snoRNA"	"exon"
"chr17"	1771114	1771122	"IGF2BP3wt_final"	"+"	8.957142857	7.52625	0	0.4657142857	0.612	0.31	"ENSG00000132386.11"	"SERPINF1"	"protein_coding"	"CDS"
"chr17"	1776645	1776664	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	39.799375	38.48578947	21.4175	17.59058824	7.62	13.956875	"ENSG00000132386.11"	"SERPINF1"	"protein_coding"	"CDS"
"chr17"	1777228	1777236	"IGF2BP3R525C_final"	"+"	3.14	10.43625	4.23	21.13333333	13.13	24.75166667	"ENSG00000132386.11"	"SERPINF1"	"protein_coding"	"CDS"
"chr17"	2329154	2329162	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	45.86624875	48.50250125	10.40857143	17.69	35.79000167	32.76375	"ENSG00000275084.4"	"SNORD91B"	"snoRNA"	"exon"
"chr17"	5001239	5001247	"IGF2BP3I474M_final"	"+"	0.57	4.011428571	7.993333333	4.346666667	1.2	4.075	"ENSG00000129250.12"	"KIF1C"	"protein_coding"	"CDS"
"chr17"	5399584	5399592	"IGF2BP3I474M_final"	"-"	2.8725	7.035	14.668	10.2	1.275	0	"ENSG00000108559.12"	"NUP88"	"protein_coding"	"CDS"
"chr17"	5432850	5432860	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	47.825	29.17166667	19.07	26.45666667	24.46	33.145	"ENSG00000108561.8"	"C1QBP"	"protein_coding"	"3UTR"
"chr17"	5432934	5432942	"IGF2BP3wt_final"	"-"	13.92375	9.135	10.86857143	6.334285714	0.048	8.754	"ENSG00000108561.8"	"C1QBP"	"protein_coding"	"3UTR"
"chr17"	5433106	5433122	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	24.22153846	32.40714286	23.37	19.94923077	11.65692308	0	"ENSG00000108561.8"	"C1QBP"	"protein_coding"	"CDS"
"chr17"	5433326	5433334	"IGF2BP3wt_final"	"-"	20.33571429	8.528571429	0	0.002857142857	0	0	"ENSG00000108561.8"	"C1QBP"	"protein_coding"	"CDS"
"chr17"	5434933	5434941	"IGF2BP3R525C_final"	"-"	7.395714286	24.35714286	5	0	19.2	19.7475	"ENSG00000108561.8"	"C1QBP"	"protein_coding"	"CDS"
"chr17"	7016526	7016534	"IGF2BP3I474M_final"	"+"	8.05	3.24	13.02666667	10.44	4.26	0	"ENSG00000258315.5"	"C17orf49"	"protein_coding"	"CDS"
"chr17"	7101324	7101332	"IGF2BP3I474M_final"	"-"	8.417142857	11.60142857	21.30571429	9.396666667	0.11	0.44	"ENSG00000161944.16"	"ASGR2"	"protein_coding"	"3UTR"
"chr17"	7101346	7101358	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	8.5875	17.20333333	20.78	6.76	16.55142857	4.03	"ENSG00000161944.16"	"ASGR2"	"protein_coding"	"3UTR"
"chr17"	7102174	7102182	"IGF2BP3I474M_final"	"-"	7.005714286	19.80333333	17.98666667	22.628	17.66857143	8.59	"ENSG00000161944.16"	"ASGR2"	"protein_coding"	"CDS"
"chr17"	7177280	7177288	"IGF2BP3I474M_final"	"-"	0	0	8.35	11.81	0	0	"ENSG00000141505.12"	"ASGR1"	"protein_coding"	"CDS"
"chr17"	7177716	7177724	"IGF2BP3wt_final"	"-"	11.538	8.22	6.685	17.22	5.795	1.496666667	"ENSG00000141505.12"	"ASGR1"	"protein_coding"	"intron"
"chr17"	7240564	7240572	"IGF2BP3wt_final"	"-"	22.84714286	6.62	9.7	0.66	2.4	3.5225	"ENSG00000170296.10"	"GABARAP"	"protein_coding"	"3UTR"
"chr17"	7241608	7241616	"IGF2BP3wt_final"	"-"	23.764	10	12.26	9.636	4.336666667	11.885	"ENSG00000170296.10"	"GABARAP"	"protein_coding"	"CDS"
"chr17"	7241640	7241648	"IGF2BP3R525C_final"	"-"	0	3.87	6.596	7.835	18.66	9.9725	"ENSG00000170296.10"	"GABARAP"	"protein_coding"	"CDS"
"chr17"	7575162	7575170	"IGF2BP3wt_final"	"+"	18.43285714	39.84	0	0	0	9.57	"ENSG00000161960.16"	"EIF4A1"	"protein_coding"	"CDS"
"chr17"	7577872	7577880	"IGF2BP3R525C_final"	"+"	26.7575	12.54571429	27.89428571	11.74	24.725	22.43428571	"ENSG00000161960.16"	"EIF4A1"	"protein_coding"	"CDS"
"chr17"	7578018	7578028	"IGF2BP3I474M_final,IGF2BP3wt_final"	"+"	69.605999	67.941	82.693	47.716999	32.973003	0	"ENSG00000161960.16"	"EIF4A1"	"protein_coding"	"3UTR"
"chr17"	7578633	7578646	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	19.2275	39.929	34.75	31.05111111	14.79555556	18.17909091	"ENSG00000161960.16"	"EIF4A1"	"protein_coding"	"3UTR"
"chr17"	7578965	7578973	"IGF2BP3wt_final"	"+"	17.09625	12.078	0	6.212	1.32	0.1325	"ENSG00000161960.16"	"EIF4A1"	"protein_coding"	"3UTR"
"chr17"	8382169	8382177	"IGF2BP3wt_final"	"-"	20.915	6.52125	3.845	0	0	5.92625	"ENSG00000161970.15"	"RPL26"	"protein_coding"	"CDS"
"chr17"	8382232	8382240	"IGF2BP3wt_final"	"-"	6.055714286	6.895	0.34	0	0.456	0.5085714286	"ENSG00000161970.15"	"RPL26"	"protein_coding"	"CDS"
"chr17"	8446864	8446872	"IGF2BP3I474M_final"	"+"	2.624	1.782	11.52	3.28	10.112	2.985	"ENSG00000166579.16"	"NDEL1"	"protein_coding"	"CDS"
"chr17"	8521171	8521179	"IGF2BP3wt_final"	"-"	16.45125	12.20571429	5.833333333	8.603333333	10.64571429	7.122	"ENSG00000133026.13"	"MYH10"	"protein_coding"	"CDS"
"chr17"	8542161	8542169	"IGF2BP3wt_final"	"-"	9.406	11.27833333	7.48	0.35	4.773333333	12.884	"ENSG00000133026.13"	"MYH10"	"protein_coding"	"CDS"
"chr17"	8542271	8542280	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"-"	18.13428571	10.705	17.23333333	31.85666667	18.416	10.624	"ENSG00000133026.13"	"MYH10"	"protein_coding"	"CDS"
"chr17"	8545505	8545513	"IGF2BP3I474M_final"	"-"	6.49	4.464	6.856666667	9.99	0	0	"ENSG00000133026.13"	"MYH10"	"protein_coding"	"CDS"
"chr17"	12994456	12994464	"IGF2BP3I474M_final"	"-"	0.255	1.464	5.272	3.416	0	0	"ENSG00000006744.19"	"ELAC2"	"protein_coding"	"CDS"
"chr17"	16027385	16027393	"IGF2BP3wt_final"	"+"	12.21	8.88	5.6	10.72	1.32	7.98	"ENSG00000011295.16"	"TTC19"	"protein_coding"	"CDS"
"chr17"	16138170	16138178	"IGF2BP3wt_final"	"-"	8.79	9.9	0	12.785	6.24	1.675	"ENSG00000141027.21"	"NCOR1"	"protein_coding"	"CDS"
"chr17"	16143608	16143616	"IGF2BP3wt_final"	"-"	7.32	11.205	0	6.73	0	0.65	"ENSG00000141027.21"	"NCOR1"	"protein_coding"	"CDS"
"chr17"	16441656	16441664	"IGF2BP3wt_final"	"+"	10.6725	11.79428571	4.545	5.29	6.92	2.553333333	"ENSG00000175061.18"	"SNHG29"	"lncRNA"	"exon"
"chr17"	16441854	16441862	"IGF2BP3wt_final"	"+"	6.311428571	15.8	2.304	6.528571429	6.917142857	1.663333333	"ENSG00000175061.18"	"SNHG29"	"lncRNA"	"exon"
"chr17"	17836948	17836956	"IGF2BP3wt_final"	"-"	8.0025	7.725	1.735	7.632	0.57	2.5	"ENSG00000072310.17"	"SREBF1"	"protein_coding"	"5UTR"
"chr17"	19061919	19061927	"IGF2BP3wt_final"	"+"	8.2025	6.59	1.845	4.086666667	2.015	3.7	"ENSG00000265185.6"	"SNORD3B-1"	"snoRNA"	"exon"
"chr17"	19652563	19652571	"IGF2BP3R525C_final"	"+"	5.76	0.81	3.233333333	0	4.965	9.043333333	"ENSG00000072210.19"	"ALDH3A2"	"protein_coding"	"CDS"
"chr17"	19657755	19657763	"IGF2BP3wt_final"	"+"	13.074	8.375	0.54	10.3	10.02	5.074	"ENSG00000072210.19"	"ALDH3A2"	"protein_coding"	"CDS"
"chr17"	21001292	21001300	"IGF2BP3wt_final"	"-"	14.19	20.45571429	8.293333333	0	3	0	"ENSG00000124422.12"	"USP22"	"protein_coding"	"3UTR"
"chr17"	21003043	21003051	"IGF2BP3R525C_final"	"-"	1.3425	2.6	0	0.424	6.132	3.811666667	"ENSG00000124422.12"	"USP22"	"protein_coding"	"CDS"
"chr17"	21011175	21011183	"IGF2BP3wt_final"	"-"	6.353333333	5.798333333	0	0.36	3.69	0.32	"ENSG00000124422.12"	"USP22"	"protein_coding"	"CDS"
"chr17"	21012892	21012900	"IGF2BP3wt_final"	"-"	7.9525	13.89666667	0	3.564	2.353333333	5.043333333	"ENSG00000124422.12"	"USP22"	"protein_coding"	"CDS"
"chr17"	27303536	27303544	"IGF2BP3I474M_final"	"+"	0.555	8.88	8.4	12.395	7.48	5.985	"ENSG00000109046.15"	"WSB1"	"protein_coding"	"CDS"
"chr17"	27309140	27309148	"IGF2BP3wt_final"	"+"	9.6	12.8025	3.706666667	0.53	0.24	2.26	"ENSG00000109046.15"	"WSB1"	"protein_coding"	"CDS"
"chr17"	27312406	27312414	"IGF2BP3wt_final"	"+"	10.824	12.42	9.77	5.173333333	3.72	2.42	"ENSG00000109046.15"	"WSB1"	"protein_coding"	"3UTR"
"chr17"	28628487	28628495	"IGF2BP3I474M_final"	"-"	12.435	8.262	12.57333333	10.21	3.735	5.785	"ENSG00000007202.15"	"KIAA0100"	"protein_coding"	"CDS"
"chr17"	28683081	28683089	"IGF2BP3wt_final"	"+"	7.334	9.595	4.59	0	4.493333333	6.32	"ENSG00000109111.15"	"SUPT6H"	"protein_coding"	"CDS"
"chr17"	28722842	28722856	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	21.89357071	8.19	0	0	18.072855	21.029285	"ENSG00000198242.14"	"RPL23A"	"protein_coding"	"CDS"
"chr17"	28724010	28724018	"IGF2BP3R525C_final"	"+"	1.002	0	0.345	0.17	6.84	9.753333333	"ENSG00000198242.14"	"RPL23A"	"protein_coding"	"3UTR"
"chr17"	29287047	29287055	"IGF2BP3wt_final"	"-"	8.27	3.678	1.066666667	4.592	2.58	4.731428571	"ENSG00000108256.9"	"NUFIP2"	"protein_coding"	"CDS"
"chr17"	30423572	30423580	"IGF2BP3wt_final"	"+"	21.89333333	29.16	23.53333333	13.32	19.50285714	7.288	"ENSG00000108582.12"	"CPD"	"protein_coding"	"CDS"
"chr17"	30427422	30427430	"IGF2BP3I474M_final"	"+"	1.73	17.80285714	6.955	7.69	13.66	5.336666667	"ENSG00000108582.12"	"CPD"	"protein_coding"	"CDS"
"chr17"	30455460	30455468	"IGF2BP3R525C_final"	"+"	3.3725	11.1425	3.58	0	8.986666667	16.63	"ENSG00000108582.12"	"CPD"	"protein_coding"	"CDS"
"chr17"	30456256	30456264	"IGF2BP3R525C_final"	"+"	2.34	11.0925	0.67	0	11.625	11.99	"ENSG00000108582.12"	"CPD"	"protein_coding"	"CDS"
"chr17"	30465589	30465597	"IGF2BP3wt_final"	"+"	10.13	7.725	12.58	8.793333333	8.4	5.16	"ENSG00000108582.12"	"CPD"	"protein_coding"	"3UTR"
"chr17"	30465897	30465905	"IGF2BP3wt_final"	"+"	8.5575	6.06	4.18	4.326666667	6.42	4.8275	"ENSG00000108582.12"	"CPD"	"protein_coding"	"3UTR"
"chr17"	31343079	31343087	"IGF2BP3wt_final"	"+"	10.71	9.693333333	6	7.71	12.53333333	14.626	"ENSG00000196712.18"	"NF1"	"protein_coding"	"CDS"
"chr17"	31998938	31998946	"IGF2BP3wt_final"	"+"	5.985	2.175	7.4	1.644	0.96	0	"ENSG00000178691.11"	"SUZ12"	"protein_coding"	"CDS"
"chr17"	32358533	32358541	"IGF2BP3I474M_final"	"+"	29.55857143	19.85857143	8.662857143	23.04571429	6.92	16.94	"ENSG00000010244.19"	"ZNF207"	"protein_coding"	"CDS"
"chr17"	32360654	32360662	"IGF2BP3wt_final"	"+"	4.402857143	10.565	0.816	2.24	4.48	1.222	"ENSG00000010244.19"	"ZNF207"	"protein_coding"	"CDS"
"chr17"	32369984	32369992	"IGF2BP3R525C_final"	"+"	7.642	13.06125	0.9866666667	10.425	8.914285714	6.914	"ENSG00000010244.19"	"ZNF207"	"protein_coding"	"3UTR"
"chr17"	32479867	32479875	"IGF2BP3R525C_final"	"+"	7.1325	3.525	3.432	0.006666666667	6.63	9.023333333	"ENSG00000108671.11"	"PSMD11"	"protein_coding"	"CDS"
"chr17"	38920457	38920465	"IGF2BP3wt_final"	"+"	4.86	5.97	7.64	6.28	0	7.5	"ENSG00000002834.18"	"LASP1"	"protein_coding"	"3UTR"
"chr17"	38921418	38921426	"IGF2BP3wt_final"	"+"	10.43	7.655	9.3	0.69	4.58	4.645	"ENSG00000002834.18"	"LASP1"	"protein_coding"	"3UTR"
"chr17"	38921701	38921709	"IGF2BP3wt_final"	"+"	13.905	16.055	3.4825	0	3.912	0	"ENSG00000002834.18"	"LASP1"	"protein_coding"	"3UTR"
"chr17"	39153719	39153727	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	37.60875	18.3225	14.26	27.28	10.26	19.81	"ENSG00000161381.14"	"PLXDC1"	"protein_coding"	"intron"
"chr17"	39201264	39201272	"IGF2BP3wt_final"	"+"	26.10375	33.735	0.7475	2.325714286	0	26.71	"ENSG00000108298.12"	"RPL19"	"protein_coding"	"CDS"
"chr17"	39204616	39204624	"IGF2BP3R525C_final"	"+"	44.17249875	0	17.62857429	0	20.28500625	20.79856857	"ENSG00000108298.12"	"RPL19"	"protein_coding"	"CDS"
"chr17"	39410622	39410630	"IGF2BP3wt_final"	"-"	5.86	6.7425	3.48	5.15	3.69	0	"ENSG00000125686.12"	"MED1"	"protein_coding"	"CDS"
"chr17"	39462134	39462142	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	8.175	15.284	2.425	17.336	11.715	16.836	"ENSG00000167258.15"	"CDK12"	"protein_coding"	"CDS"
"chr17"	39494659	39494668	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	28.5825	23.865	11.9	17.152	25.74	13.566	"ENSG00000167258.15"	"CDK12"	"protein_coding"	"CDS"
"chr17"	39922131	39922139	"IGF2BP3wt_final"	"-"	11.965	8.33	0	0	0	0	"ENSG00000172057.10"	"ORMDL3"	"protein_coding"	"3UTR"
"chr17"	39984426	39984434	"IGF2BP3wt_final"	"+"	5.266666667	9.61	1.49	1.88	2.333333333	0.66	"ENSG00000108344.15"	"PSMD3"	"protein_coding"	"CDS"
"chr17"	39986592	39986600	"IGF2BP3wt_final"	"+"	5.85	3.6375	0	0	0	0	"ENSG00000108344.15"	"PSMD3"	"protein_coding"	"CDS"
"chr17"	40389634	40389642	"IGF2BP3wt_final"	"-"	5.415	8.412	0	9.406666667	4.74	2.446	"ENSG00000131747.15"	"TOP2A"	"protein_coding"	"CDS"
"chr17"	40392704	40392712	"IGF2BP3wt_final"	"-"	6.68625	6.86	1.95625	0	0	4.364	"ENSG00000131747.15"	"TOP2A"	"protein_coding"	"CDS"
"chr17"	40398840	40398848	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	20.76428571	11.04	1.64	16.51714286	8.99	8.67	"ENSG00000131747.15"	"TOP2A"	"protein_coding"	"CDS"
"chr17"	40400531	40400542	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"-"	0	24.14888889	5.164	2.21	23.44857143	14.14375	"ENSG00000131747.15"	"TOP2A"	"protein_coding"	"CDS"
"chr17"	40402922	40402930	"IGF2BP3wt_final"	"-"	6.015	11.01	11.86	4.41	13.28	22.822	"ENSG00000131747.15"	"TOP2A"	"protein_coding"	"CDS"
"chr17"	40404236	40404244	"IGF2BP3I474M_final"	"-"	0	0	4.105	6.986666667	0.96	4.821666667	"ENSG00000131747.15"	"TOP2A"	"protein_coding"	"CDS"
"chr17"	40404448	40404458	"IGF2BP3I474M_final,IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	56.2650025	38.14333333	25.54333333	20.08	13.79142857	13.48375	"ENSG00000131747.15"	"TOP2A"	"protein_coding"	"CDS"
"chr17"	40411208	40411216	"IGF2BP3wt_final"	"-"	16.73	11.82	1.82	12.528	2.016	0.2525	"ENSG00000131747.15"	"TOP2A"	"protein_coding"	"CDS"
"chr17"	40411734	40411742	"IGF2BP3R525C_final"	"-"	16.32666667	9.851666667	2.92	8.654285714	22.38666667	14.34	"ENSG00000131747.15"	"TOP2A"	"protein_coding"	"CDS"
"chr17"	40411746	40411754	"IGF2BP3I474M_final"	"-"	15.02833333	16.33428571	7	15.89666667	17.04571429	11.32428571	"ENSG00000131747.15"	"TOP2A"	"protein_coding"	"CDS"
"chr17"	41689846	41689854	"IGF2BP3R525C_final,IGF2BP3wt_final"	"+"	40.93428571	73.47874875	39.37428571	36.20857143	46.1675	49.00375	"ENSG00000173812.11"	"EIF1"	"protein_coding"	"CDS"
"chr17"	41689863	41689871	"IGF2BP3I474M_final"	"+"	38.70428571	58.77625	46.91428714	43.9575	29.792	29.93833333	"ENSG00000173812.11"	"EIF1"	"protein_coding"	"CDS"
"chr17"	41690106	41690114	"IGF2BP3I474M_final"	"+"	40.39625	18.87142857	23.26571429	11.74	36.2075	15.85285714	"ENSG00000173812.11"	"EIF1"	"protein_coding"	"CDS"
"chr17"	41690967	41690976	"IGF2BP3I474M_final,IGF2BP3R525C_final"	"+"	30.02	8.19	14.78	11.305	10.02	14.815	"ENSG00000173812.11"	"EIF1"	"protein_coding"	"3UTR"
"chr17"	41866963	41866978	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	14.19	16.0575	6.351428571	4.756	11.844	20.614	"ENSG00000131473.17"	"ACLY"	"protein_coding"	"3UTR"
"chr17"	41869045	41869056	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	10.79	18.647	3.36	7.955555556	22.85090909	19.586	"ENSG00000131473.17"	"ACLY"	"protein_coding"	"CDS"
"chr17"	41886157	41886165	"IGF2BP3wt_final"	"-"	10.45714286	8.0175	5.528	2.19	2.1	5.15	"ENSG00000131473.17"	"ACLY"	"protein_coding"	"CDS"
"chr17"	41897792	41897800	"IGF2BP3wt_final"	"-"	8.233333333	7.9675	0	0.4	0	1.9125	"ENSG00000131473.17"	"ACLY"	"protein_coding"	"CDS"
"chr17"	42114962	42114970	"IGF2BP3I474M_final"	"-"	7.822857143	1.636666667	10.72333333	7.045714286	0	0.345	"ENSG00000108773.11"	"KAT2A"	"protein_coding"	"CDS"
"chr17"	42128740	42128748	"IGF2BP3R525C_final,IGF2BP3wt_final"	"-"	10.9775	13.42	9.2	5.193333333	20.01333333	8.7825	"ENSG00000108774.15"	"RAB5C"	"protein_coding"	"CDS"
"chr17"	42128750	42128758	"IGF2BP3I474M_final"	"-"	7.425	8.042857143	10.785	9.975	12.96666667	6.255	"ENSG00000108774.15"	"RAB5C"	"protein_coding"	"CDS"
"chr17"	42130432	42130441	"IGF2BP3I474M_final,IGF2BP3wt_final"	"-"	9.04	13.70375	8	9.071111111	6.773333333	9.82	"ENSG00000108774.15"	"RAB5C"	"protein_coding"	"CDS"
"chr17"	42314530	42314538	"IGF2BP3I474M_final"	"-"	0	0.51	6.96	11.11	4.26	5.443333333	"ENSG00000168610.16"	"STAT3"	"protein_coding"	"3UTR"
"chr17"	42323586	42323594	"IGF2BP3wt_final"	"-"	13.2925	7.328333333	5.992	3.588	2.912	3.8975	"ENSG00000168610.16"	"STAT3"	"protein_coding"	"CDS"
"chr17"	42562898	42562906	"IGF2BP3wt_final"	"+"	16.48285714	8.455	0	2.716	4.097142857	3.4375	"ENSG00000068120.15"	"COASY"	"protein_coding"	"CDS"
"chr17"	42564474	42564482	"IGF2BP3wt_final"	"+"	7.22	7.59	0.44	9.713333333	0	1.355	"ENSG00000068120.15"	"COASY"	"protein_coding"	"CDS"
"chr17"	42580360	42580368	"IGF2BP3wt_final"	"-"	6.06	6.615	6.98	13.93	2.46	2.5	"ENSG00000141699.11"	"RETREG3"	"protein_coding"	"3UTR"
"chr17"	42615136	42615144	"IGF2BP3wt_final"	"+"	22.00125	10.65428571	0.552	1.116	9.528	5.936	"ENSG00000131462.9"	"TUBG1"	"protein_coding"	"3UTR"
"chr17"	42615176	42615184	"IGF2BP3I474M_final"	"+"	2.826	0	8.902857143	4.024	0	1.541666667	"ENSG00000131462.9"	"TUBG1"	"protein_coding"	"3UTR"
"chr17"	42797830	42797838	"IGF2BP3I474M_final"	"-"	0	1.53	7.873333333	10.568	2.76	0	"ENSG00000183978.8"	"COA3"	"protein_coding"	"3UTR"
"chr17"	42834799	42834807	"IGF2BP3wt_final"	"+"	9.948333333	11.006	2.593333333	1.566666667	15.74333333	22.085	"ENSG00000131467.11"	"PSME3"	"protein_coding"	"CDS"
"chr17"	42839309	42839317	"IGF2BP3I474M_final,IGF2BP3wt_final"	"+"	25.58666667	10.372	14.7	14.292	7.25	19.90666667	"ENSG00000131467.11"	"PSME3"	"protein_coding"	"CDS"
