UNIQUE;ID;Description;Hs_HEK293-RIC;Hs_HuH7-RIC;Hs_HeLa-RIC;Hs_HeLa-RBDmap;Hs_JURKAT-2018-RIC;Hs_JURKAT-2018-eRIC;Hs_Cyto-eRIC;Hs_Nuc-eRIC
CLN5;ENSG00000102805;"ceroid-lipofuscinosis, neuronal 5 [Source:HGNC Symbol;Acc:HGNC:2076]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CLN6;ENSG00000128973;"ceroid-lipofuscinosis, neuronal 6, late infantile, variant [Source:HGNC Symbol;Acc:HGNC:2077]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CLNS1A;ENSG00000074201;"chloride nucleotide-sensitive channel 1A [Source:HGNC Symbol;Acc:HGNC:2080]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
CLPB;ENSG00000162129;"ClpB homolog, mitochondrial AAA ATPase chaperonin [Source:HGNC Symbol;Acc:HGNC:30664]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CLPTM1;ENSG00000104853;"CLPTM1, transmembrane protein [Source:HGNC Symbol;Acc:HGNC:2087]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CLPTM1L;ENSG00000049656|ENSG00000274811;"CLPTM1 like [Source:HGNC Symbol;Acc:HGNC:24308]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CLPX;ENSG00000166855;"caseinolytic mitochondrial matrix peptidase chaperone subunit [Source:HGNC Symbol;Acc:HGNC:2088]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CLTA;ENSG00000122705;"clathrin light chain A [Source:HGNC Symbol;Acc:HGNC:2090]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CLTB;ENSG00000175416;"clathrin light chain B [Source:HGNC Symbol;Acc:HGNC:2091]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CLTC;ENSG00000141367;"clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]";TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
CLU;ENSG00000120885;"clusterin [Source:HGNC Symbol;Acc:HGNC:2095]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CLUH;ENSG00000132361;"clustered mitochondria homolog [Source:HGNC Symbol;Acc:HGNC:29094]";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
CMPK1;ENSG00000162368;"cytidine/uridine monophosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18170]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CMSS1;ENSG00000184220;"cms1 ribosomal small subunit homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:28666]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
CMTR1;ENSG00000137200;"cap methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21077]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CNBP;ENSG00000169714;"CCHC-type zinc finger nucleic acid binding protein [Source:HGNC Symbol;Acc:HGNC:13164]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
CNDP2;ENSG00000133313;"CNDP dipeptidase 2 (metallopeptidase M20 family) [Source:HGNC Symbol;Acc:HGNC:24437]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
CNEP1R1;ENSG00000205423;"CTD nuclear envelope phosphatase 1 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:26759]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CNIH4;ENSG00000143771;"cornichon family AMPA receptor auxiliary protein 4 [Source:HGNC Symbol;Acc:HGNC:25013]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CNN1;ENSG00000130176;"calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
CNN2;ENSG00000064666;"calponin 2 [Source:HGNC Symbol;Acc:HGNC:2156]";FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
CNN3;ENSG00000117519;"calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]";FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CNNM3;ENSG00000168763;"cyclin and CBS domain divalent metal cation transport mediator 3 [Source:HGNC Symbol;Acc:HGNC:104]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CNOT1;ENSG00000125107;"CCR4-NOT transcription complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7877]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE
CNOT11;ENSG00000158435;"CCR4-NOT transcription complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:25217]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CNOT2;ENSG00000111596;"CCR4-NOT transcription complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:7878]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CNOT4;ENSG00000080802;"CCR4-NOT transcription complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:7880]";TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CNOT9;ENSG00000144580;"CCR4-NOT transcription complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:10445]";FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CNPY2;ENSG00000257727;"canopy FGF signaling regulator 2 [Source:HGNC Symbol;Acc:HGNC:13529]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CNPY3;ENSG00000137161;"canopy FGF signaling regulator 3 [Source:HGNC Symbol;Acc:HGNC:11968]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COA3;ENSG00000183978;"cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COA6;ENSG00000168275;"cytochrome c oxidase assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:18025]";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
COASY;ENSG00000068120;"Coenzyme A synthase [Source:HGNC Symbol;Acc:HGNC:29932]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COG1;ENSG00000166685;"component of oligomeric golgi complex 1 [Source:HGNC Symbol;Acc:HGNC:6545]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COG7;ENSG00000168434;"component of oligomeric golgi complex 7 [Source:HGNC Symbol;Acc:HGNC:18622]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COG8;ENSG00000213380|ENSG00000272617;"component of oligomeric golgi complex 8 [Source:HGNC Symbol;Acc:HGNC:18623]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COIL;ENSG00000121058;"coilin [Source:HGNC Symbol;Acc:HGNC:2184]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COL14A1;ENSG00000187955;"collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
COL6A1;ENSG00000142156;"collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COMMD3;ENSG00000148444;"COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COPA;ENSG00000122218;"coatomer protein complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:2230]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
COPB1;ENSG00000129083;"coatomer protein complex subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2231]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
COPB2;ENSG00000184432;"coatomer protein complex subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:2232]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
COPE;ENSG00000105669;"coatomer protein complex subunit epsilon [Source:HGNC Symbol;Acc:HGNC:2234]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
COPG1;ENSG00000181789;"coatomer protein complex subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:2236]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
COPG2;ENSG00000158623;"coatomer protein complex subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:2237]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COPS2;ENSG00000166200;"COP9 signalosome subunit 2 [Source:HGNC Symbol;Acc:HGNC:30747]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
COPS3;ENSG00000141030;"COP9 signalosome subunit 3 [Source:HGNC Symbol;Acc:HGNC:2239]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COPS4;ENSG00000138663;"COP9 signalosome subunit 4 [Source:HGNC Symbol;Acc:HGNC:16702]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COPS5;ENSG00000121022;"COP9 signalosome subunit 5 [Source:HGNC Symbol;Acc:HGNC:2240]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COPS6;ENSG00000168090;"COP9 signalosome subunit 6 [Source:HGNC Symbol;Acc:HGNC:21749]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COPS8;ENSG00000198612;"COP9 signalosome subunit 8 [Source:HGNC Symbol;Acc:HGNC:24335]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CORO1A;ENSG00000102879;"coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]";FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
CORO1B;ENSG00000172725;"coronin 1B [Source:HGNC Symbol;Acc:HGNC:2253]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
CORO1C;ENSG00000110880;"coronin 1C [Source:HGNC Symbol;Acc:HGNC:2254]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CORO7;ENSG00000262246|ENSG00000282725;"coronin 7 [Source:HGNC Symbol;Acc:HGNC:26161]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COTL1;ENSG00000103187;"coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COX15;ENSG00000014919;"COX15, cytochrome c oxidase assembly homolog [Source:HGNC Symbol;Acc:HGNC:2263]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COX20;ENSG00000203667;"COX20, cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:26970]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COX4I1;ENSG00000131143;"cytochrome c oxidase subunit 4I1 [Source:HGNC Symbol;Acc:HGNC:2265]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
COX5A;ENSG00000178741;"cytochrome c oxidase subunit 5A [Source:HGNC Symbol;Acc:HGNC:2267]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COX6C;ENSG00000164919;"cytochrome c oxidase subunit 6C [Source:HGNC Symbol;Acc:HGNC:2285]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COX7A2;ENSG00000112695;"cytochrome c oxidase subunit 7A2 [Source:HGNC Symbol;Acc:HGNC:2288]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COX7A2L;ENSG00000115944;"cytochrome c oxidase subunit 7A2 like [Source:HGNC Symbol;Acc:HGNC:2289]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
COX7C;ENSG00000127184;"cytochrome c oxidase subunit 7C [Source:HGNC Symbol;Acc:HGNC:2292]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CPEB1;ENSG00000214575|ENSG00000277445;"cytoplasmic polyadenylation element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21744]";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
CPEB2;ENSG00000137449|ENSG00000283087;"cytoplasmic polyadenylation element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21745]";TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
CPEB3;ENSG00000107864;"cytoplasmic polyadenylation element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:21746]";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
CPEB4;ENSG00000113742;"cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21747]";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
CPLX2;ENSG00000145920;"complexin 2 [Source:HGNC Symbol;Acc:HGNC:2310]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
CPNE1;ENSG00000214078;"copine 1 [Source:HGNC Symbol;Acc:HGNC:2314]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
CPNE3;ENSG00000085719;"copine 3 [Source:HGNC Symbol;Acc:HGNC:2316]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
CPNE8;ENSG00000139117;"copine 8 [Source:HGNC Symbol;Acc:HGNC:23498]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CPOX;ENSG00000080819;"coproporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:2321]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CPS1;ENSG00000021826;"carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CPSF1;ENSG00000071894;"cleavage and polyadenylation specific factor 1 [Source:HGNC Symbol;Acc:HGNC:2324]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CPSF2;ENSG00000165934;"cleavage and polyadenylation specific factor 2 [Source:HGNC Symbol;Acc:HGNC:2325]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
CPSF3;ENSG00000119203;"cleavage and polyadenylation specific factor 3 [Source:HGNC Symbol;Acc:HGNC:2326]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CPSF4;ENSG00000160917;"cleavage and polyadenylation specific factor 4 [Source:HGNC Symbol;Acc:HGNC:2327]";TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
CPSF6;ENSG00000111605;"cleavage and polyadenylation specific factor 6 [Source:HGNC Symbol;Acc:HGNC:13871]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE
CPSF7;ENSG00000149532;"cleavage and polyadenylation specific factor 7 [Source:HGNC Symbol;Acc:HGNC:30098]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
CPT1A;ENSG00000110090;"carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CPVL;ENSG00000106066;"carboxypeptidase, vitellogenic like [Source:HGNC Symbol;Acc:HGNC:14399]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CREBBP;ENSG00000005339;"CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CRELD2;ENSG00000184164;"cysteine rich with EGF like domains 2 [Source:HGNC Symbol;Acc:HGNC:28150]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CRIP2;ENSG00000182809;"cysteine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CRK;ENSG00000167193;"CRK proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2362]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CRKL;ENSG00000099942;"CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]";FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
CRLS1;ENSG00000088766;"cardiolipin synthase 1 [Source:HGNC Symbol;Acc:HGNC:16148]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CRNKL1;ENSG00000101343;"crooked neck pre-mRNA splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:15762]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CRNN;ENSG00000143536;"cornulin [Source:HGNC Symbol;Acc:HGNC:1230]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CROCC;ENSG00000058453;"ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CRTAP;ENSG00000170275;"cartilage associated protein [Source:HGNC Symbol;Acc:HGNC:2379]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CRYAB;ENSG00000109846;"crystallin alpha B [Source:HGNC Symbol;Acc:HGNC:2389]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
CRYBG3;ENSG00000080200;"crystallin beta-gamma domain containing 3 [Source:HGNC Symbol;Acc:HGNC:34427]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CRYZL1;ENSG00000205758;"crystallin zeta like 1 [Source:HGNC Symbol;Acc:HGNC:2420]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CS;ENSG00000062485;"citrate synthase [Source:HGNC Symbol;Acc:HGNC:2422]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
CSDE1;ENSG00000009307;"cold shock domain containing E1 [Source:HGNC Symbol;Acc:HGNC:29905]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
CSE1L;ENSG00000124207;"chromosome segregation 1 like [Source:HGNC Symbol;Acc:HGNC:2431]";FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
CSK;ENSG00000103653;"c-src tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:2444]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CSNK1A1;ENSG00000113712;"casein kinase 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2451]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CSNK1E;ENSG00000213923;"casein kinase 1 epsilon [Source:HGNC Symbol;Acc:HGNC:2453]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CSNK2A1;ENSG00000101266;"casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
CSNK2B;ENSG00000204435|ENSG00000206406|ENSG00000224398|ENSG00000224774|ENSG00000228875|ENSG00000230700|ENSG00000232960;"casein kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:2460]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CSRP1;ENSG00000159176;"cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE
CSRP2;ENSG00000175183;"cysteine and glycine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2470]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CST4;ENSG00000101441;"cystatin S [Source:HGNC Symbol;Acc:HGNC:2476]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CSTA;ENSG00000121552;"cystatin A [Source:HGNC Symbol;Acc:HGNC:2481]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CSTB;ENSG00000160213;"cystatin B [Source:HGNC Symbol;Acc:HGNC:2482]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
CSTF1;ENSG00000101138;"cleavage stimulation factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:2483]";TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
CSTF2;ENSG00000101811;"cleavage stimulation factor subunit 2 [Source:HGNC Symbol;Acc:HGNC:2484]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE
CSTF2T;ENSG00000177613;"cleavage stimulation factor subunit 2 tau variant [Source:HGNC Symbol;Acc:HGNC:17086]";TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE
CSTF3;ENSG00000176102;"cleavage stimulation factor subunit 3 [Source:HGNC Symbol;Acc:HGNC:2485]";TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
CTB-50L17.10;ENSG00000167674;"Hepatoma-derived growth factor-related protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q7Z4V5]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTBP1;ENSG00000159692;"C-terminal binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2494]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTBP2;ENSG00000175029;"C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTCF;ENSG00000102974;"CCCTC-binding factor [Source:HGNC Symbol;Acc:HGNC:13723]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTD-2369P2.12;ENSG00000267303;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTDP1;ENSG00000060069|ENSG00000282752;"CTD phosphatase subunit 1 [Source:HGNC Symbol;Acc:HGNC:2498]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTH;ENSG00000116761;"cystathionine gamma-lyase [Source:HGNC Symbol;Acc:HGNC:2501]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTIF;ENSG00000134030|ENSG00000282825;"cap binding complex dependent translation initiation factor [Source:HGNC Symbol;Acc:HGNC:23925]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTNNA1;ENSG00000044115;"catenin alpha 1 [Source:HGNC Symbol;Acc:HGNC:2509]";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
CTNNB1;ENSG00000168036;"catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTNNBL1;ENSG00000132792;"catenin beta like 1 [Source:HGNC Symbol;Acc:HGNC:15879]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTNND1;ENSG00000198561;"catenin delta 1 [Source:HGNC Symbol;Acc:HGNC:2515]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
CTPS1;ENSG00000171793;"CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTPS2;ENSG00000047230;"CTP synthase 2 [Source:HGNC Symbol;Acc:HGNC:2520]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTR9;ENSG00000198730;"CTR9 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:16850]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTSA;ENSG00000064601;"cathepsin A [Source:HGNC Symbol;Acc:HGNC:9251]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTSB;ENSG00000164733;"cathepsin B [Source:HGNC Symbol;Acc:HGNC:2527]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTSC;ENSG00000109861;"cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CTSD;ENSG00000117984;"cathepsin D [Source:HGNC Symbol;Acc:HGNC:2529]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
CTTN;ENSG00000085733;"cortactin [Source:HGNC Symbol;Acc:HGNC:3338]";FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
CTTNBP2NL;ENSG00000143079;"CTTNBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:25330]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CUL1;ENSG00000055130;"cullin 1 [Source:HGNC Symbol;Acc:HGNC:2551]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CUL2;ENSG00000108094;"cullin 2 [Source:HGNC Symbol;Acc:HGNC:2552]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CUL3;ENSG00000036257;"cullin 3 [Source:HGNC Symbol;Acc:HGNC:2553]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
CUL4A;ENSG00000139842;"cullin 4A [Source:HGNC Symbol;Acc:HGNC:2554]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CUL4B;ENSG00000158290;"cullin 4B [Source:HGNC Symbol;Acc:HGNC:2555]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CUTA;ENSG00000112514|ENSG00000226492;"cutA divalent cation tolerance homolog [Source:HGNC Symbol;Acc:HGNC:21101]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CUTC;ENSG00000119929;"cutC copper transporter [Source:HGNC Symbol;Acc:HGNC:24271]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CWC15;ENSG00000150316;"CWC15 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:26939]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
CWC22;ENSG00000163510;"CWC22 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:29322]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
CWC25;ENSG00000273559|ENSG00000276761;"CWC25 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:25989]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
